Game_Id,RegOrOT,Away_Team,Home_Team,season,isPlayoff,Wins,Loses,Goals,GoalsAgainst,GoalsAvg,GoalsAgainstAvg,Goals5v5,GoalsAgainst5v5,Goals5v5Avg,GoalsAgainst5v5Avg,GoalsClose5v5,GoalsAgainstClose5v5,GoalsClose5v5Avg,GoalsAgainstClose5v5Avg,Shots,ShotsAgainst,ShotsAvg,ShotsAgainstAvg,CORSI,CORSIAvg,CORSI5v5,CORSI5v5Avg,CORSIClose5v5,CORSIClose5v5Avg,FO,Hits,HitsAgainst,HitsAvg,HitsAgainstAvg,PIMS,PIMSAgainst,PIMSAvg,PIMSAgainstAvg,Blocks,BlocksAgainst,BlocksAvg,BlocksAgainstAvg,Give,GiveAgainst,GiveAvg,GiveAgainstAvg,Take,TakeAgainst,TakeAvg,TakeAgainstAvg,XGFor,XGAgainst,XGForAvg,XGAgainstAvg,XGFor5v5,XGAgainst5v5,XGFor5v5Avg,XGAgainst5v5Avg,XGFor5v5Close,XGAgainst5v5Close,XGFor5v5CloseAvg,XGAgainst5v5CloseAvg,PP%,PK%,shRate,svRate,PDORate,sh%,sv%,PDO%,xG%,Outcome
200730161,REG,CGY,S.J,2007,1,1,-1,1,-2,0.20000000000000018,-0.3999999999999999,-3,-1,-0.6000000000000001,-0.19999999999999996,-1,0,-0.19999999999999996,0.0,27,-25,5.399999999999999,-5.0,70,0.07376247813111042,66,0.08836685123093396,53,0.10396825396825404,0.03292328873724226,33,41,6.600000000000001,8.200000000000001,36,48,7.199999999999999,9.6,-2,-11,-0.40000000000000036,-2.200000000000001,46,3,9.2,0.5999999999999996,3,17,0.5999999999999996,3.4000000000000004,2.47083475,-3.28447959,0.4941669500000003,-0.656895918,1.3790289299999987,-2.8603315800000004,0.27580578599999983,-0.5720663159999999,2.3408564800000002,-0.7868495300000005,0.46817129599999996,-0.15736990600000011,0.23863636363636365,-0.19736842105263158,-0.014907332796132156,-0.008308895405669592,-0.023216228201801692,-0.012095456031382804,-0.006658832745789267,-0.018754288777172,0.11137220980506668,0
200730171,OT,COL,MIN,2007,1,0,0,-3,-8,-0.5999999999999996,-1.6,-8,-6,-1.6,-1.2,-5,-6,-1.0,-1.2000000000000002,-18,10,-3.599999999999998,2.0,26,0.025957016133833388,-27,-0.03518653100775193,6,0.011505198717325804,-0.04881551556035735,1,-6,0.1999999999999993,-1.1999999999999993,42,41,8.399999999999999,8.2,-12,22,-2.4000000000000004,4.4,-1,-4,-0.1999999999999993,-0.7999999999999998,-5,-22,-1.0,-4.3999999999999995,-2.7495088400000007,-1.7531142100000014,-0.5499017680000002,-0.3506228420000004,-3.7196254800000013,0.33914522999999974,-0.7439250960000003,0.06782904599999995,-2.9011562800000004,-0.9178936199999992,-0.5802312560000001,-0.18357872399999986,0.14619883040935672,-0.1357142857142857,-0.004112662013958129,0.06383090593616902,0.059718243922211034,-0.003177660086663453,0.05468468468468468,0.051507024598021145,-0.009296158162899082,0
200730121,REG,OTT,PIT,2007,1,3,-3,1,-8,0.20000000000000018,-1.5999999999999999,1,-6,0.19999999999999996,-1.2000000000000002,0,-3,0.0,-0.6,-30,-5,-6.0,-1.0,-41,-0.04052765530343766,-46,-0.06413335008090554,-6,-0.00744416873449133,-0.09618050207916223,6,-2,1.1999999999999993,-0.3999999999999986,-23,-17,-4.600000000000001,-3.400000000000002,5,-24,1.0,-4.800000000000001,-26,-19,-5.199999999999999,-3.8000000000000007,-8,-11,-1.5999999999999996,-2.2,-1.3128765399999978,-3.1743817900000018,-0.26257530799999973,-0.6348763580000001,-0.253746529999999,-0.8641871199999986,-0.050749305999999716,-0.1728374239999999,1.6817226600000001,1.0287549900000004,0.3363445319999999,0.20575099800000007,0.1857142857142857,-0.02651515151515152,0.033904086226891325,0.05517313308302052,0.08907721930991186,0.02779642058165549,0.04806905951840079,0.07586548010005634,0.036205444404484866,1
200730141,REG,NYR,N.J,2007,1,2,-2,-1,3,-0.20000000000000018,0.5999999999999999,1,2,0.19999999999999996,0.40000000000000013,4,-1,0.7999999999999999,-0.19999999999999996,-4,8,-0.8000000000000007,1.6000000000000014,11,0.015324834795534148,6,0.00940051525160912,7,0.011591132857952657,-0.011362361126697362,-44,-63,-8.8,-12.600000000000001,-17,-33,-3.4000000000000004,-6.599999999999998,-25,6,-5.000000000000001,1.200000000000001,2,3,0.40000000000000036,0.5999999999999996,5,-15,1.0,-3.0,-3.03986411,-3.3026309599999983,-0.6079728219999998,-0.6605261919999994,-0.9405183099999999,-2.3385914399999983,-0.18810366200000006,-0.4677182879999997,0.8712342499999997,-0.6156773000000006,0.17424684999999984,-0.12313546000000009,-0.11309523809523808,0.018823529411764704,-0.004879879879879881,-0.019076923076923102,-0.023956802956803025,-0.004247325002041988,-0.016162669447341016,-0.020409994449382962,0.01073197062964859,0
200730111,REG,BOS,MTL,2007,1,1,-1,3,1,0.6000000000000001,0.19999999999999996,1,3,0.19999999999999996,0.6000000000000001,1,2,0.19999999999999996,0.4,0,24,0.0,4.800000000000001,-106,-0.09639845475754788,-77,-0.09828695153792272,-25,-0.0544277344478859,-0.026135615536537204,29,12,5.800000000000001,2.400000000000002,61,48,12.2,9.600000000000001,38,-2,7.599999999999998,-0.40000000000000036,35,35,6.999999999999999,7.0,9,21,1.8000000000000007,4.199999999999999,2.8920462099999984,1.7801959699999994,0.5784092419999998,0.35603919400000006,-1.1014627600000004,-0.24466649000000018,-0.22029255200000009,-0.0489332979999999,-0.5769560500000006,-1.607178189999999,-0.11539121000000019,-0.32143563799999986,-0.07142857142857142,-0.16,0.023809523809523808,0.0031919744642042724,0.02700149827372811,0.019426456984273824,0.0028386050283860653,0.022265062012659875,0.021814567652465422,1
200730151,REG,NSH,DET,2007,1,0,0,3,4,0.6000000000000001,0.8,-2,0,-0.40000000000000013,0.0,-2,-3,-0.4,-0.6,44,-28,8.799999999999997,-5.599999999999998,140,0.13904697295192148,69,0.10284040671971706,55,0.13110691527023838,-0.011220637583892634,-4,4,-0.8000000000000007,0.8000000000000007,38,28,7.6,5.6,-12,14,-2.4000000000000004,2.8000000000000007,11,-11,2.1999999999999993,-2.2,0,-13,0.0,-2.5999999999999996,3.5267028499999995,0.5580549499999989,0.7053405699999997,0.11161098999999997,0.16916285999999836,-1.984750589999999,0.03383257199999967,-0.3969501179999997,2.87395375,-1.0381595099999998,0.57479075,-0.20763190199999992,0.21428571428571427,0.17857142857142858,-0.0034565016308845675,-0.05419389978213507,-0.05765040141301969,-0.0029657477025898105,-0.0453690510116842,-0.04833479871427404,0.04773743079385806,1
200730162,REG,CGY,S.J,2007,1,-1,1,-2,0,-0.40000000000000036,0.0,-3,0,-0.5999999999999999,0.0,-3,2,-0.6000000000000001,0.40000000000000013,51,-46,10.2,-9.2,118,0.11720048938105848,109,0.137154125055658,54,0.09771825396825407,0.03197632865433547,43,18,8.600000000000001,3.599999999999998,39,45,7.800000000000001,9.0,2,0,0.3999999999999986,0.0,64,-13,12.799999999999999,-2.5999999999999996,8,17,1.5999999999999996,3.3999999999999995,3.4592860099999996,-4.69103391,0.691857202,-0.938206782,2.2529622499999995,-3.6982133200000007,0.4505924499999998,-0.7396426640000002,2.9136637499999996,-1.1370588999999995,0.5827327499999999,-0.22741177999999984,0.12202380952380953,-0.12091503267973858,-0.06009783368273934,-0.04724178403755874,-0.10733961772029799,-0.048107402573186644,-0.037529137529137446,-0.08563654010232413,0.1455493558785817,1
200730181,REG,DAL,ANA,2007,1,1,-1,-9,-1,-1.7999999999999998,-0.19999999999999973,-4,0,-0.8000000000000003,0.0,1,1,0.19999999999999996,0.19999999999999996,24,26,4.800000000000001,5.200000000000003,-20,-0.023187338976812577,-10,-0.021329708565224426,14,0.01790025960822761,0.0051136790915700114,9,-29,1.8000000000000007,-5.799999999999999,-75,-97,-15.0,-19.4,-8,-12,-1.5999999999999996,-2.4000000000000004,19,-17,3.8000000000000007,-3.3999999999999986,-13,-3,-2.5999999999999996,-0.5999999999999996,-3.4649308600000044,1.0521933799999985,-0.6929861720000008,0.21043867599999988,-0.1616426000000022,1.7084916700000008,-0.032328520000000305,0.34169833400000016,3.179630209999999,1.4827451200000015,0.6359260419999998,0.2965490240000004,0.0,0.0,-0.08052203890667323,0.027432712215320842,-0.053089326691352356,-0.06606060606060607,0.02294869019268242,-0.04311191586792362,-0.0752091733078818,0
200730172,OT,COL,MIN,2007,1,-1,1,-1,-5,-0.20000000000000018,-0.9999999999999998,-4,-4,-0.8000000000000003,-0.8,-4,-3,-0.8,-0.6,4,-3,0.8000000000000007,-0.6000000000000014,84,0.08429458740017742,2,0.0026525198938991967,10,0.01834625322997413,0.003541497702081675,11,-10,2.200000000000001,-2.0,34,51,6.800000000000001,10.2,-15,28,-3.0,5.6,5,-9,1.0,-1.8000000000000007,5,-18,1.0,-3.5999999999999996,-0.8085827600000002,-2.32802517,-0.16171655199999968,-0.46560503399999975,-2.3844221600000015,0.3839014299999999,-0.4768844320000003,0.07678028599999998,-1.8784029999999996,0.1429840000000011,-0.37568060000000003,0.02859680000000009,0.2894736842105263,-0.2027972027972028,-0.011844758064516125,0.03603238866396763,0.024187630599451504,-0.009390609390609386,0.03048989379924627,0.021099284408637065,0.032365678595939196,1
200730142,REG,NYR,N.J,2007,1,0,0,-7,5,-1.4,1.0,-5,3,-1.0,0.6000000000000001,0,0,0.0,0.0,-5,-5,-1.0,-1.0,37,0.038487466584014585,34,0.046183677066807705,25,0.04382676965936427,-0.050149711425802435,-29,-46,-5.799999999999997,-9.2,-15,-33,-2.999999999999999,-6.6,-15,20,-3.0,4.0,4,6,0.8000000000000007,1.2000000000000002,5,-14,1.0,-2.8,-2.9374392300000007,-4.294081240000001,-0.5874878460000001,-0.8588162479999999,-0.4426694200000014,-3.4468810599999973,-0.08853388400000028,-0.6893762119999993,1.2609436700000005,-1.9501573400000005,0.2521887340000002,-0.3900314680000001,-0.08888888888888888,0.013888888888888888,-0.046245020887982116,-0.04361799816345269,-0.08986301905143479,-0.040202702702702695,-0.03759398496240607,-0.07779668766510872,0.03459688657789195,0
