Game_Id,RegOrOT,Away_Team,Home_Team,season,isPlayoff,GoalSlope,GoalAgainstSlope,Goal5v5Slope,Goal5v5AgainstSlope,Goal5v5CloseSlope,Goal5v5CloseAgainstSlope,ShotsSlope,ShotsAgainstSlope,FOSlope,FOAgainstSlope,HitsSlope,HitsAgainstSlope,PIMSlope,PIMAgainstSlope,BlockSlope,BlockAgainstSlope,GiveSlope,GiveAgainstSlope,TakeSlope,TakeAgainstSlope,PPOSlope,PPOAgainstSlope,PPGSlope,PPGAgainstSlope,CORSISlope%,CORSISlope%Against,FenSlope%,FenSlope%Against,XGForSlope,XGAgainstSlope,XGFor5v5Slope,XGAgainst5v5Slope,XGFor5v5CloseSlope,XGAgainst5v5CloseSlope,TGRatioForSlope,TGRatioForAgainst,GoalProj,GoalAgainstProj,Goal5v5Proj,Goal5v5AgainstProj,Goal5v5CloseProj,Goal5v5CloseAgainstProj,ShotsProj,ShotsAgainstProj,FOProj,FOAgainstProj,HitsProj,HitsAgainstProj,PIMProj,PIMAgainstProj,BlockProj,BlockAgainstProj,GiveProj,GiveAgainstProj,TakeProj,TakeAgainstProj,PPOProj,PPOAgainstProj,PPGProj,PPGAgainstProj,CORSIProj%,CORSIProj%Against,FenProj%,FenProj%Against,XGForProj,XGAgainstProj,XGFor5v5Proj,XGAgainst5v5Proj,XGFor5v5CloseProj,XGAgainst5v5CloseProj,TGRatioForProj,TGRatioAgainstProj,Outcome
200730161,REG,CGY,S.J,2007,1,-0.7592962814874049,0.7309076369452223,-0.8308676529388244,0.6678328668532588,-0.31827269092363053,0.19642143142742896,1.8970411835265932,-0.8376649340263881,1.9234306277489017,1.5852658936425443,1.731507397041186,-0.7812874850059962,11.310875649740106,7.915033986405438,-0.562574970011994,0.10405837664934144,1.0419832067173145,0.09466213514594245,1.0882646941223524,1.0013994402239113,0.8552578968412641,0.9393242702918834,0.15763694522191124,-0.031187524990003865,1.7599629951394125,-1.7599629951394065,1.5542222003827946,-1.5542222003827857,0.19963934534186328,0.014767685614754208,-0.0995721874730106,-0.028387749387245167,0.040506423637545086,0.058962882789884145,-0.012136081300863863,0.03744297811368352,-5.722510995601759,5.301079568172735,-7.080767692922832,5.009096361455419,-2.6825269892043178,1.5320871651339463,20.19692123150743,-11.533786485405827,16.602758896441443,10.565073970411852,20.10575769692126,2.1059576169532335,95.42483006797283,71.33726509396243,-4.788084766093547,-1.388344662135136,17.32746901239505,1.338364654138351,9.08846461415435,11.21091563374651,5.471011595361862,7.926729308276692,1.8295681727309079,-0.84326269492203,20.87599489349897,-20.875994893498955,22.43668608846135,-22.436686088461236,2.0513538436665337,-0.5417079702049161,-0.5008572762894827,-0.793490761220512,0.7841214003728514,0.3025405797610965,-0.2921654448419252,0.40151359742931036,0
200730171,OT,COL,MIN,2007,1,0.1647471910112363,0.23117977528089884,0.37457865168539356,0.09985955056179782,0.18258426966292143,0.20014044943820236,1.1926966292134837,-0.5488764044943812,-0.2046348314606743,1.2053370786516848,-0.1275280898876402,0.2606741573033715,-1.737078651685393,-0.3933988764044937,0.050140449438202214,0.43637640449438175,-0.11474719101123626,0.14002808988764048,0.6435393258426972,0.450983146067416,-0.22780898876404496,-0.07710674157303374,-0.1348314606741573,0.1228932584269663,1.403274333081427,-1.4032743330814241,1.5983974997712962,-1.5983974997712957,0.185540385485955,-0.06735259960533689,0.1091845663581461,0.010912540799157211,0.07173188234129213,0.12412229953651685,0.016255090452126218,0.03689171659470737,0.9636235955056205,0.5030898876404506,1.9060393258426995,-0.2563202247191001,0.7162921348314617,0.6563202247191027,7.171348314606771,-3.1994382022471655,-4.858567415730327,13.440168539325839,-0.7387640449438244,1.4303370786516894,-7.368539325842704,4.5470505617977555,-1.8936797752808943,8.586938202247186,-1.4136235955056158,0.2512640449438237,4.859269662921358,-0.4557584269662822,-1.851404494382022,0.48019662921348205,-0.6674157303370785,0.880196629213484,16.209511388881317,-16.209511388881268,14.061927892820421,-14.061927892820385,1.131032962867978,-1.0310443537401648,0.2496295866165743,0.14574343446207827,0.0559788758581472,0.919832267143259,0.11396511500277773,0.1902214662678151,0
200730121,REG,OTT,PIT,2007,1,-0.13994447336456717,0.43046156515703615,-0.282318237029325,0.11001214645150084,0.005509283359361419,0.039215686274509755,1.1253687315634207,0.5511886170397358,1.119338885996876,-1.8650876279715443,2.7847909075134467,1.99123720284574,0.08663022731216263,-0.2490456359534987,0.9872896061079293,0.1780322748568447,0.502732951587715,-1.24583550234253,0.4035658511192086,0.169312857886517,0.107452715599514,0.2305656775984729,0.17417143848689914,0.2673520735727919,-0.22289038900780822,0.22289038900780356,0.03522457425495751,-0.03522457425496617,-0.12107198044594833,0.5861109732895197,0.09577901752472662,0.08127064634652083,0.13037041673954525,0.05308485270085019,-0.0017968215196221874,0.05041262817811484,-0.7662675689744942,2.630400832899531,-2.5083289953149404,-0.1676210307131708,-0.02811035918792315,-0.17647058823529438,4.4115044247787445,2.597084851639771,2.1233732431025487,-16.290733992712134,32.38547631441956,21.42660072878709,-0.9971369078605008,-1.6702238417491202,10.903435710567408,-1.8453930244664285,-0.7147319104632999,-15.970067673086934,2.2912545549193073,-0.517438833940659,1.65252472670484,2.693649141072357,2.934148880791254,2.541384695471108,-4.060781255451843,4.060781255451815,0.8247706620279374,-0.8247706620280013,-1.1436643709135872,4.870434219633007,1.0822968187714723,0.4783083680114524,1.7423776942738143,0.6694243682665276,0.1647267143753346,0.6167955677846354,1
200730141,REG,NYR,N.J,2007,1,-0.47302252488213703,-0.13410162388685176,-0.531691985332635,-0.27527501309586166,-0.24855945521215292,-0.2977998952331063,-1.2650602409638563,-1.8446830801466745,-2.614195914091148,0.8103719224725004,1.4573074908328967,2.7003666841278164,0.2378208486118395,-0.23520167627029875,1.5872184389732844,1.2867993713986379,0.42299633315872154,0.23441592456783655,-0.45311681508643253,-0.11733892090099501,0.1526977475117863,0.3077527501309586,0.08040859088528043,0.10240963855421693,0.8476916477267028,-0.8476916477267067,1.334976608179643,-1.3349766081796455,-0.062132137951807345,-0.18810268233630195,-0.0042392939732843245,-0.049519376906757576,-0.023905586406495552,-0.06585808668674702,-0.06289958471433318,-0.006009608530903543,-3.443687794656889,-0.3459402828706142,-3.370036668412783,-1.5124672603457316,-0.9013619696176016,-2.2002619172341547,-9.54939759036148,-10.7922996333159,-18.61021477213203,5.870193818753254,0.9312729177579779,5.283289680460971,-2.152121529596645,-8.195809324253542,5.753902566788895,9.901571503404918,3.2091671031953846,2.2601885804085864,-2.007962283918287,-3.652697747511791,-0.044368779465689734,0.5181246726034567,-0.12147721320062743,0.6759036144578316,8.489503909559538,-8.489503909559623,8.27861631298353,-8.278616312983587,-1.0103685244819305,-1.9585376432456796,-0.2119555277888947,-0.8042765101063403,0.01026291023886805,-0.5674763021325311,-0.5027645791998437,-0.13935845720788942,0
200730111,REG,BOS,MTL,2007,1,0.3776785714285714,-0.47827380952380927,0.22886904761904775,-0.4773809523809523,0.24375000000000013,-0.22797619047619044,1.7357142857142853,0.17500000000000204,-0.8458333333333345,-1.0431547619047628,0.9791666666666685,-0.3309523809523803,0.14255952380952472,3.2794642857142855,-0.397321428571428,0.9976190476190483,-0.5520833333333335,0.31547619047619024,0.9229166666666672,-0.04434523809523855,-0.4720238095238092,0.641071428571429,0.1836309523809524,-0.0008928571428570911,1.5757568145996412,-1.5757568145996443,1.2653888008497933,-1.2653888008497907,0.3580817988005951,-0.08238935157440466,0.21602046185416685,0.12917693858333332,0.15149863608333353,0.0440842439077382,0.056601880285607115,-0.007319078947368411,3.994642857142857,-4.176785714285714,2.258928571428573,-3.77857142857143,2.4125000000000014,-1.7107142857142859,15.778571428571436,6.149999999999988,-2.8750000000000213,-1.3803571428571786,14.875000000000007,-0.5714285714285765,13.448214285714286,39.64107142857142,3.9946428571428534,8.821428571428575,1.9874999999999945,9.935714285714282,10.237500000000004,3.855357142857139,-1.139285714285717,7.8678571428571455,2.066071428571429,-0.39821428571428563,4.808518013042189,-4.8085180130422245,3.158317746083668,-3.1583177460836964,3.83954064473214,-0.413271590517857,1.7490259821250012,1.1025709089999998,1.2591098110000012,0.05252286651785787,0.4266621977738467,-0.09329312865497102,1
200730151,REG,NSH,DET,2007,1,0.0873983739837397,-0.5162601626016262,0.1565040650406504,-0.4451219512195123,0.15853658536585374,-0.38617886178861793,-1.162601626016261,4.197154471544718,1.0447154471544715,0.4390243902439022,1.916666666666665,0.02235772357723531,0.7662601626016265,0.8272357723577239,1.380081300813009,-1.069105691056911,-0.6565040650406513,-0.06097560975609771,-1.1910569105691062,0.14024390243902438,0.09349593495934941,0.12398373983739809,0.052845528455284396,0.0609756097560975,-4.2286685954352246,4.228668595435223,-3.8602918877039105,3.860291887703903,-0.17521143591463417,0.10112204345528475,-0.15264719306910576,0.048736505000000055,0.026001755853658402,-0.01876085026422767,0.0012415717015399376,0.012742155121147828,1.296747967479675,-3.873983739837401,0.9349593495934974,-4.03658536585366,0.9634146341463427,-4.126016260162603,-1.7398373983739965,32.50406504065044,13.065040650406509,9.317073170731692,16.71138211382113,1.3617886178861731,14.910569105691064,13.398373983739837,10.211382113821147,-6.650406504065051,-3.5813008130081396,-2.6585365853658534,-10.784552845528463,-1.4634146341463419,4.735772357723574,3.9796747967479646,1.6544715447154454,1.5243902439024386,-25.695857247470734,25.69585724747072,-22.055955003435095,22.055955003435024,-0.8621278236585366,1.0654216466666688,-1.392250706991871,0.027164923658536733,0.7881084017073157,-0.37189739247967557,-0.06362694613622444,0.01759445495759049,1
200730162,REG,CGY,S.J,2007,1,-0.39214847759151544,0.5462709544988028,-0.4033527198084159,0.37615463564830676,-0.35220663701676347,0.309698939445775,1.0595278823126917,-0.7995210400273672,0.3834245638043111,1.4328600752651393,-0.5921142661648986,-1.0255730413958268,6.854601436879917,3.7745466985973333,-0.5815942524803277,-0.7978104686965446,-0.4980328429695509,-0.9289257612042422,-0.13188504960656833,0.2399931577146766,0.8880431063975367,0.5285665412247691,0.011204242216900535,0.17328087581252138,1.2901091065168995,-1.2901091065168941,1.4347752405167782,-1.4347752405167775,0.23911174026599402,-0.0028529254678411886,0.0025768809091687647,-0.024312839211426428,0.02526288882483756,-0.050746196662675304,0.0016570229505356217,0.026983087838351003,-2.9489394457748883,3.5623503250085533,-3.2260520013684566,2.456038316797811,-2.87709544988026,2.430721861101608,17.039086554909325,-14.503421142661647,4.475538829969217,7.908142319534726,4.479387615463569,-3.4244782757440966,52.35998973657202,33.5746664385905,-3.310041053711938,-5.08706808073897,9.628806021211082,-8.650530277112557,0.7991789257612014,4.964334587752306,4.799692097160453,3.6530961341087913,0.2771125555935683,0.7265651727677044,20.016755330704775,-20.016755330704726,23.978772792615935,-23.97877279261595,2.2345600077429024,-0.9828728848725614,0.45776167029165293,-0.9084457145612377,0.7413961969654468,-0.5700774141951759,-0.24830967228119127,0.3585880822722928,1
200730181,REG,DAL,ANA,2007,1,0.4064669345999269,-0.01762879064669326,0.33969674826452323,0.22561198392400433,0.2003105590062111,0.15975520643039823,0.3695652173913076,-0.6967482645231977,-0.011326269638286035,-0.07599561563755755,-0.6582024113993404,1.525027402265256,-4.327639751552794,-8.539002557544755,0.7147424187066137,0.3582389477530147,-0.13682864450127796,1.1029411764705892,-1.154548776032151,-0.5455791012056987,0.12066130800146162,-0.38856412130069334,0.11024844720496911,-0.18578735842162944,1.2423699214880521,-1.2423699214880382,1.7574853562550867,-1.7574853562550827,0.08351848581110727,-0.31819458670624756,0.15266019783339435,-0.060342868936791985,0.10175087093989785,-0.040475822480818345,-0.03648505671229166,-0.04036182441666114,1.754256485202776,-0.23010595542564705,2.391523565948119,2.0267446108878335,2.0881987577639745,1.6293021556448664,7.75652173913047,0.07643405188164465,0.4303982462550522,0.2878333942272704,-3.788308366824971,5.848958713920371,-50.24968944099378,-90.41790281329921,4.739788089148709,0.5869199853854621,3.5994884910486,6.388235294117656,-12.32714651077821,-4.967994154183406,-1.0851297040555328,-5.034563390573613,0.3105590062111814,-1.7400803799780773,7.058158335846038,-7.058158335845903,10.86851845120463,-10.868518451204572,0.017797261177933787,-2.400839487162586,1.3787975183310195,-0.012526310401898666,1.6136194092838885,0.02412423427110011,-0.5550216638208103,-0.2544032059076435,0
200730172,OT,COL,MIN,2007,1,-0.08969274860037313,0.3217308717675286,0.19894694748067188,0.09117568648360444,0.058934284190882494,0.23325446547587314,1.0682984537456677,-0.921570914422821,-0.11540255931751489,0.45099640095974525,0.02459344174886624,-0.40037656624900075,-3.0998233804318844,-1.0999566782191421,-0.24551786190349256,0.07106438283124547,0.2392195414556123,-0.051053052519328235,0.34054252199413504,0.28828978938949634,-0.31301652892562,0.10620501199680085,-0.18285123966942152,0.1322314049586777,0.9161736864001654,-0.9161736864001664,1.1279755816922892,-1.1279755816922916,0.09132350748000537,0.04531177800886434,0.03587247189682756,0.06144754935117312,0.021998561600239965,0.0903560861370302,0.0036991541565979374,0.018396162283895158,-0.9217708611037048,1.6809350839776072,0.9216875499866726,-0.023327112769926606,-0.2675453212476654,1.382847907224741,9.691498933617702,-8.422204078912298,-0.35113969608103446,3.955428552386035,2.40489202879232,-5.390345907757933,-18.808067848573717,1.22632298053853,-5.218891628898959,6.102889229538794,2.9688583044521533,-2.32831245001333,3.765029325513199,-1.253765662490002,-3.6167355371900833,2.7241069048253816,-0.949380165289257,0.8842975206611572,16.311875177528634,-16.311875177528606,14.881419118775327,-14.881419118775327,0.6107322976586254,-0.10672743753698954,-0.17626340938149743,0.5867596511473621,-0.19687093036190273,0.7756561316462285,0.0023534605665114228,0.11413796306979201,1
200730142,REG,NYR,N.J,2007,1,-0.2559498238680298,0.24744393848268742,-0.35741902225277095,0.3063837099407166,-0.06465332073202162,-0.09193229658905408,-0.5878941489818713,-0.635363862874818,-1.2967608901108327,1.5771543947074491,2.9452272532004473,1.0632786321848973,0.36171492396253935,1.9833319013660975,-0.6628576338173383,0.40574791648767145,0.5194174757281562,-1.2611049059197528,-0.2319786923275195,-0.08810894406735992,-0.13046653492568072,0.6272446086433544,0.28576338173382604,-0.16002233868889085,1.7290595701450653,-1.7290595701450615,1.3629252199471316,-1.3629252199471371,0.13439934385600172,0.06830840615774542,0.12631413182060308,0.04198244484105165,0.10389684899819575,-0.09315009328593513,-0.019853774608644938,0.06950846859889549,-3.089268837528998,2.6331299939857367,-3.3589655468682884,2.622132485608729,-0.4267119168313427,-0.6067531574877573,-4.880101383280362,-5.193401494973809,-12.358621874731504,11.809219005069156,13.638499871122939,-2.1823610275796916,-0.6126815018472431,6.489990549016239,-7.37486038319444,6.677936248818627,4.228155339805828,-7.1232923790703655,-0.5310593693616337,-3.3815190308445775,-1.4610791305094946,2.939814417046138,1.4860383194432512,-1.0561474353466798,16.68134657609116,-16.68134657609118,11.487237895104492,-11.487237895104556,0.29954782344961073,-0.40798076735888067,0.7451393860159796,-0.4122920760490597,0.9379079373880915,-1.0048220836871724,-0.22543897609531394,0.29808842093306437,0
