Game_Id,RegOrOT,Away_Team,Home_Team,season,isPlayoff,Wins,Loses,Goals,GoalsAgainst,GoalsAvg,GoalsAgainstAvg,Goals5v5,GoalsAgainst5v5,Goals5v5Avg,GoalsAgainst5v5Avg,GoalsClose5v5,GoalsAgainstClose5v5,GoalsClose5v5Avg,GoalsAgainstClose5v5Avg,Shots,ShotsAgainst,ShotsAvg,ShotsAgainstAvg,CORSI,CORSIAvg,CORSI5v5,CORSI5v5Avg,CORSIClose5v5,CORSIClose5v5Avg,FO,Hits,HitsAgainst,HitsAvg,HitsAgainstAvg,PIMS,PIMSAgainst,PIMSAvg,PIMSAgainstAvg,Blocks,BlocksAgainst,BlocksAvg,BlocksAgainstAvg,Give,GiveAgainst,GiveAvg,GiveAgainstAvg,Take,TakeAgainst,TakeAvg,TakeAgainstAvg,XGFor,XGAgainst,XGForAvg,XGAgainstAvg,XGFor5v5,XGAgainst5v5,XGFor5v5Avg,XGAgainst5v5Avg,XGFor5v5Close,XGAgainst5v5Close,XGFor5v5CloseAvg,XGAgainst5v5CloseAvg,PP%,PK%,shRate,svRate,PDORate,sh%,sv%,PDO%,xG%,Outcome
200730161,REG,CGY,S.J,2007,1,0,0,-1,-1,-0.25,-0.25,-3,0,-0.75,0.0,-1,0,-0.25,0.0,34,-29,8.5,-7.25,76,0.09705141502444808,75,0.12386138613861386,44,0.09783661608007743,0.050103519668736995,38,23,9.5,5.75,37,47,9.25,11.75,1,1,0.25,0.25,51,0,12.75,0.0,9,16,2.25,4.0,1.93855544,-3.1703033399999985,0.48463886,-0.7925758349999996,1.2285519699999998,-2.673803040000001,0.30713799249999996,-0.6684507600000003,2.12448002,-0.34787516999999957,0.531120005,-0.08696879249999989,0.22672064777327938,-0.21428571428571427,-0.04936661698956782,-0.03045112781954884,-0.07981774480911663,-0.03916063248115857,-0.023872679045092826,-0.06303331152625136,0.1204059775447508,0
200730171,OT,COL,MIN,2007,1,0,0,0,-6,0.0,-1.5,-4,-4,-1.0,-1.0,-3,-4,-0.75,-1.0,-5,6,-1.25,1.5,48,0.06145912810123916,0,0.0,16,0.039176039428788056,-0.027608065558729633,4,-3,1.0,-0.75,42,43,10.5,10.75,-9,22,-2.25,5.5,0,-4,0.0,-1.0,2,-15,0.5,-3.75,-0.8881903300000005,-2.2484176,-0.22204758250000012,-0.5621044,-1.9788745800000003,-0.021646150000000475,-0.49471864500000007,-0.005411537500000119,-1.578725079999999,-0.1566939199999995,-0.39468126999999975,-0.03917347999999987,0.2472527472527473,-0.15686274509803919,0.006190476190476191,0.06023166023166027,0.06642213642213646,0.004874756262186891,0.05128205128205121,0.05615680754423802,0.03599507463854135,0
200730121,REG,OTT,PIT,2007,1,2,-2,2,-5,0.5,-1.25,1,-4,0.25,-1.0,1,-2,0.25,-0.5,-23,1,-5.75,0.25,-40,-0.047142261159783094,-43,-0.07370527306967989,-4,-0.011707251806261754,-0.06047930617648756,23,12,5.75,3.0,-17,-11,-4.25,-2.75,9,-15,2.25,-3.75,-11,-21,-2.75,-5.25,-1,-7,-0.25,-1.75,-2.0012572399999993,0.45245421000000086,-0.5003143099999998,0.11311355250000021,-0.550747939999999,-0.13582411999999877,-0.13768698499999976,-0.03395602999999969,1.46260965,1.3655975100000002,0.3656524125,0.34139937750000005,0.16666666666666669,0.009523809523809545,0.04323836276083466,0.048626373626373565,0.09186473638720827,0.0356198347107438,0.041598119858989424,0.07721795456973324,-0.055734027527369334,1
200730141,REG,NYR,N.J,2007,1,1,-1,-4,2,-1.0,0.5,-2,0,-0.5,0.0,1,-1,0.25,-0.25,-7,-3,-1.75,-0.75,9,0.014297851681029261,10,0.01736111111111116,3,0.0056878028228354305,-0.03496601499544533,-36,-39,-9.0,-9.75,-13,-35,-3.25,-8.75,-8,13,-2.0,3.25,1,9,0.25,2.25,3,-12,0.75,-3.0,-3.16831397,-4.063206499999998,-0.7920784925,-1.0158016249999995,-1.1205558899999994,-2.7689945899999993,-0.28013897249999986,-0.6922486474999998,0.30082710000000024,-0.9900407700000002,0.07520677500000006,-0.24751019250000006,-0.20238095238095238,0.07142857142857142,-0.029793300071275834,-0.022474226804123698,-0.052267526875399595,-0.026170798898071626,-0.019586702605570494,-0.045757501503641995,0.03431929193747041,0
200730111,REG,BOS,MTL,2007,1,1,-1,3,0,0.75,0.0,2,1,0.5,0.25,2,1,0.5,0.25,5,19,1.25,4.75,-84,-0.096602770924274,-64,-0.10503184713375796,-13,-0.03873635195889524,-0.03161778345734484,22,2,5.5,0.5,55,48,13.75,12.0,32,5,8.0,1.25,23,29,5.75,7.25,15,17,3.75,4.25,2.8057501800000004,1.6991191600000004,0.7014375450000001,0.4247797900000001,-0.04565090999999821,0.5020823999999999,-0.011412727499999553,0.12552059999999998,0.18930190000000024,-0.62026468,0.04732547500000006,-0.15506617,-0.026086956521739146,-0.1212121212121212,0.025577557755775582,0.009758602978941933,0.03533616073471757,0.021291208791208785,0.008755760368663656,0.030046969159872594,0.02975181951029865,1
200730151,REG,NSH,DET,2007,1,1,-1,2,0,0.5,0.0,-1,-2,-0.25,-0.5,0,-4,0.0,-1.0,31,-2,7.75,-0.5,68,0.08230800409444705,10,0.023266207476733802,35,0.1023941068139963,-0.008570592416070888,-2,6,-0.5,1.5,35,25,8.75,6.25,-3,5,-0.75,1.25,2,-11,0.5,-2.75,-8,-8,-2.0,-2.0,1.120210389999997,0.9007092099999987,0.2800525974999992,0.22517730249999968,-0.71746014,-1.2165133500000005,-0.179365035,-0.3041283375000001,2.1775221499999984,-1.2387598400000002,0.5443805374999996,-0.30968996000000004,0.18181818181818182,0.19047619047619047,-0.0036641221374045796,-0.002126905352711761,-0.005791027490116285,-0.003152088258471228,-0.0017647058823528905,-0.004916794140824132,-0.001176531876290965,1
200730162,REG,CGY,S.J,2007,1,-2,2,-3,5,-0.75,1.25,-5,4,-1.25,1.0,-4,4,-1.0,1.0,49,-38,12.25,-9.5,110,0.13652439024390245,83,0.13236540907164046,35,0.08186528497409329,-0.013474295190713192,35,15,8.75,3.75,83,75,20.75,18.75,-5,-10,-1.25,-2.5,46,-18,11.5,-4.5,5,17,1.25,4.25,5.167673749999999,-3.4721634900000016,1.2919184374999997,-0.8680408725000004,1.7148019300000001,-3.053117300000001,0.42870048250000004,-0.7632793250000003,2.5904564399999996,-0.9215208100000005,0.6476141099999999,-0.23038020250000013,0.10714285714285715,-0.1411764705882353,-0.08822412155745488,-0.09926595143986439,-0.18749007299731912,-0.06935423665546844,-0.07940379403794029,-0.14875803069340865,0.18273829619547804,1
200730181,REG,DAL,ANA,2007,1,1,-1,-3,0,-0.75,0.0,-1,2,-0.25,0.5,2,2,0.5,0.5,13,7,3.25,1.75,6,0.0070719602977667995,2,-0.0010602286517212844,18,0.04786070994736136,-0.010879471405787156,16,-10,4.0,-2.5,-69,-105,-17.25,-26.25,-6,-3,-1.5,-0.75,19,-7,4.75,-1.75,-17,-3,-4.25,-0.75,-2.1076393500000012,-2.100277320000002,-0.5269098375000003,-0.5250693300000004,0.12526132999999895,1.4016879700000011,0.03131533249999974,0.3504219925000003,2.3354527800000002,0.7989693200000003,0.5838631950000001,0.19974233000000008,0.04858299595141702,-0.05555555555555555,-0.038918647472380316,0.0065420560747663226,-0.03237659139761406,-0.03234782608695652,0.00543900543900544,-0.02690882064795108,-0.0039681000980897885,0
200730172,OT,COL,MIN,2007,1,-1,1,-1,-1,-0.25,-0.25,-2,-1,-0.5,-0.25,-2,0,-0.5,0.0,10,-4,2.5,-1.0,77,0.09810673459721708,-2,-0.0022209699340338673,2,0.005780012716028016,-0.014769023266269499,8,-12,2.0,-3.0,-9,25,-2.25,6.25,-11,23,-2.75,5.75,8,-10,2.0,-2.5,6,-8,1.5,-2.0,0.13758691000000134,-0.9817798799999995,0.034396727500000335,-0.24544496999999987,-1.4541599900000008,1.3986116800000001,-0.3635399975000002,0.34965292000000003,-0.6897692300000005,1.188327000000001,-0.1724423075000001,0.29708175000000026,0.2647058823529412,-0.1647058823529412,-0.022591645353793682,0.006104328523862335,-0.01648731682993132,-0.01803948264125256,0.005125815470643058,-0.0129136671706096,0.026427275961784957,1
200730142,REG,NYR,N.J,2007,1,0,0,-7,5,-1.75,1.25,-5,3,-1.25,0.75,0,-1,0.0,-0.25,-25,-5,-6.25,-1.25,7,0.010503883788963941,21,0.03597246979599916,12,0.02975150456222092,-0.07352941176470595,-13,-40,-3.25,-10.0,-6,-24,-1.5,-6.0,-19,15,-4.75,3.75,-3,-4,-0.75,-1.0,-5,-19,-1.25,-4.75,-3.331900170000001,-3.162827909999999,-0.8329750425000002,-0.7907069774999997,-0.3745695400000004,-2.369069279999998,-0.0936423850000001,-0.5922673199999995,1.00098185,-1.4547661600000001,0.2502454625,-0.36369154000000004,-0.06593406593406592,0.014035087719298248,-0.04709022038567493,-0.052857142857142825,-0.09994736324281761,-0.040720613414724924,-0.04504504504504503,-0.0857656584597698,0.006452924890787859,0
