Game_Id,RegOrOT,Away_Team,Home_Team,season,isPlayoff,Wins,Loses,Goals,GoalsAgainst,GoalsAvg,GoalsAgainstAvg,Goals5v5,GoalsAgainst5v5,Goals5v5Avg,GoalsAgainst5v5Avg,GoalsClose5v5,GoalsAgainstClose5v5,GoalsClose5v5Avg,GoalsAgainstClose5v5Avg,Shots,ShotsAgainst,ShotsAvg,ShotsAgainstAvg,CORSI,CORSIAvg,CORSI5v5,CORSI5v5Avg,CORSIClose5v5,CORSIClose5v5Avg,FO,Hits,HitsAgainst,HitsAvg,HitsAgainstAvg,PIMS,PIMSAgainst,PIMSAvg,PIMSAgainstAvg,Blocks,BlocksAgainst,BlocksAvg,BlocksAgainstAvg,Give,GiveAgainst,GiveAvg,GiveAgainstAvg,Take,TakeAgainst,TakeAvg,TakeAgainstAvg,XGFor,XGAgainst,XGForAvg,XGAgainstAvg,XGFor5v5,XGAgainst5v5,XGFor5v5Avg,XGAgainst5v5Avg,XGFor5v5Close,XGAgainst5v5Close,XGFor5v5CloseAvg,XGAgainst5v5CloseAvg,PP%,PK%,shRate,svRate,PDORate,sh%,sv%,PDO%,xG%,Outcome
200730161,REG,CGY,S.J,2007,1,1,-1,1,-2,0.16666666666666652,-0.33333333333333304,-3,-1,-0.5,-0.16666666666666652,-1,0,-0.16666666666666674,0.0,14,-34,2.333333333333332,-5.666666666666668,44,0.03736431363469217,52,0.0587527182354769,42,0.06431623931623931,0.026280323450134757,34,58,5.666666666666668,9.666666666666666,34,58,5.666666666666668,9.666666666666666,16,-13,2.666666666666666,-2.166666666666668,53,2,8.833333333333334,0.3333333333333339,0,13,0.0,2.166666666666666,2.1574273899999987,-3.1742560499999986,0.3595712316666666,-0.5290426749999999,1.155954969999998,-2.5344707800000013,0.1926591616666664,-0.42241179666666673,3.1295358999999996,-0.003944879999999706,0.5215893166666666,-0.000657479999999877,0.19576719576719576,-0.1373913043478261,-0.0030920060331825067,-0.012189995796553221,-0.015282001829735714,-0.0025212151026934027,-0.009917920656634771,-0.012439135759328201,0.08359305801699612,0
200730171,OT,COL,MIN,2007,1,-1,1,-2,-3,-0.3333333333333335,-0.5,-6,-1,-0.9999999999999998,-0.16666666666666674,-5,-4,-0.8333333333333334,-0.6666666666666666,-10,15,-1.6666666666666679,2.5,36,0.030132609742220706,-24,-0.025071579264617228,7,0.011660432590665182,-0.05287203861316825,-2,-9,-0.33333333333333215,-1.5,36,37,5.999999999999998,6.166666666666666,-15,23,-2.5,3.833333333333332,11,2,1.8333333333333321,0.33333333333333304,-19,-14,-3.166666666666667,-2.333333333333334,-2.503229499999996,0.7742043099999982,-0.41720491666666604,0.12903405166666637,-3.0275821200000017,1.8255031199999987,-0.5045970200000003,0.30425051999999964,-3.210479249999999,-1.1084655999999997,-0.5350798749999999,-0.18474426666666666,0.1007905138339921,-0.09722222222222221,-0.004558693174623263,0.02597840755735492,0.021419714382731492,-0.0035714285714285726,0.022145527753810845,0.018574099182382175,-0.049571681306909476,0
200730121,REG,OTT,PIT,2007,1,2,-2,-4,-7,-0.6666666666666665,-1.1666666666666667,-4,-7,-0.6666666666666667,-1.1666666666666665,-2,-4,-0.3333333333333333,-0.6666666666666667,-27,-2,-4.5,-0.33333333333333215,-44,-0.035769198276590364,-51,-0.060259183591715726,-10,-0.016550702463783984,-0.10978635300837092,7,15,1.1666666666666679,2.5,-23,-11,-3.833333333333332,-1.8333333333333321,4,-24,0.6666666666666679,-4.0,-18,-19,-2.999999999999999,-3.166666666666667,4,-4,0.666666666666667,-0.666666666666667,-0.0895779099999956,-2.4424815700000018,-0.014929651666665933,-0.4070802616666671,0.6980524800000012,-0.8614539199999989,0.11634208000000013,-0.14357565333333322,2.2108213700000006,0.8130259800000008,0.3684702283333334,0.13550433000000006,0.1858974358974359,-0.013736263736263743,-0.007407407407407404,0.04047619047619044,0.033068783068783025,-0.006040268456375841,0.03472931562819204,0.028689047171816195,0.03741741217510375,1
200730141,REG,NYR,N.J,2007,1,1,-1,-2,4,-0.3333333333333335,0.6666666666666667,2,1,0.33333333333333326,0.16666666666666674,5,-2,0.8333333333333333,-0.33333333333333337,0,4,0.0,0.6666666666666679,59,0.051272257786863173,46,0.05143397168781183,33,0.04638205140904367,-0.03479022370830348,-54,-53,-9.0,-8.833333333333336,-15,-35,-2.5,-5.833333333333332,-32,13,-5.333333333333334,2.166666666666666,-2,7,-0.33333333333333304,1.166666666666667,0,-10,0.0,-1.666666666666667,-1.8160077700000006,-4.526487299999999,-0.30266796166666676,-0.7544145499999999,-0.0756242899999986,-3.2034854599999996,-0.012604048333332951,-0.5339142433333333,1.691210449999998,-1.435653499999999,0.28186840833333315,-0.2392755833333331,-0.1990846681922197,0.12218045112781954,-0.011363636363636367,-0.024213712330569792,-0.035577348694206146,-0.009854423292273234,-0.020535714285714324,-0.030390137577987475,0.04612973744751425,0
200730111,REG,BOS,MTL,2007,1,1,-1,4,4,0.6666666666666665,0.6666666666666667,1,6,0.16666666666666652,1.0,2,2,0.33333333333333326,0.3333333333333333,1,27,0.16666666666666785,4.5,-121,-0.08763298592923069,-73,-0.07732511170098755,-25,-0.04932401640589401,-0.015745183826123776,33,10,5.5,1.6666666666666643,73,60,12.166666666666668,10.0,39,-11,6.500000000000002,-1.833333333333334,43,26,7.166666666666666,4.333333333333334,19,18,3.166666666666666,3.0,3.610007439999997,3.767055939999997,0.6016679066666661,0.6278426566666662,-0.42388625000000246,0.15134333000000133,-0.07064770833333389,0.025223888333333555,-0.28988056999999934,-1.7867905499999992,-0.0483134283333333,-0.297798425,-0.15714285714285714,-0.13333333333333336,0.025695364238410595,-0.012392689005815583,0.013302675232594874,0.020024772914946323,-0.010826831186112607,0.009197941728833703,-0.005577066732079916,1
200730151,REG,NSH,DET,2007,1,0,0,2,5,0.3333333333333335,0.8333333333333335,-3,1,-0.5,0.16666666666666652,-3,-2,-0.5000000000000001,-0.33333333333333337,53,-47,8.833333333333336,-7.833333333333336,182,0.152694671215219,107,0.12924811376138812,67,0.12828663234633586,-0.0199270895706386,0,16,0.0,2.666666666666668,15,13,2.5,2.166666666666668,-15,21,-2.499999999999999,3.5,11,-7,1.833333333333333,-1.166666666666667,-2,-12,-0.3333333333333339,-2.0,4.42909607,0.48439744999999945,0.7381826783333332,0.08073290833333324,0.6326792599999997,-2.3231794999999993,0.10544654333333336,-0.3871965833333333,3.7333992799999995,-0.30796815000000066,0.6222332133333331,-0.05132802500000011,0.1543778801843318,0.15151515151515152,-0.014135645798082339,-0.05967441860465117,-0.07381006440273352,-0.012047830789568559,-0.05099566755435436,-0.06304349834392287,0.056500256689429706,1
200730162,REG,CGY,S.J,2007,1,0,0,0,-1,0.0,-0.16666666666666652,-3,-1,-0.4999999999999998,-0.16666666666666674,-3,2,-0.5,0.33333333333333326,44,-42,7.333333333333332,-7.0,112,0.09513968618446228,100,0.10639058756213571,63,0.10063897763578278,0.020695581842078647,38,36,6.333333333333332,6.0,38,46,6.333333333333334,7.666666666666666,-1,-12,-0.16666666666666607,-2.0,59,-10,9.833333333333332,-1.666666666666666,2,18,0.33333333333333304,3.0,3.9915653199999994,-4.805210159999998,0.6652608866666667,-0.8008683599999995,2.4034392099999984,-3.88474186,0.4005732016666663,-0.6474569766666667,3.1300402099999998,-1.576033259999999,0.5216733683333332,-0.26267220999999996,0.14912280701754385,-0.11528822055137844,-0.029405983409993314,-0.026671538180489618,-0.05607752159048285,-0.02397435897435897,-0.02154481828147392,-0.04551917725583299,0.13508119050744705,1
200730181,REG,DAL,ANA,2007,1,2,-2,-9,-3,-1.5,-0.5,-4,-1,-0.6666666666666667,-0.16666666666666652,1,1,0.16666666666666663,0.16666666666666674,14,32,2.333333333333332,5.333333333333332,-44,-0.037682524729156786,-19,-0.027191627031072696,10,0.008702111853974293,0.01812837739155837,12,-49,2.0,-8.166666666666668,-91,-95,-15.166666666666666,-15.833333333333332,-10,-26,-1.666666666666667,-4.333333333333333,19,-36,3.166666666666666,-6.000000000000001,-16,-11,-2.666666666666667,-1.833333333333333,-4.1301093500000015,0.6967806500000009,-0.6883515583333333,0.11613010833333348,-0.7242430700000018,1.4143459400000005,-0.12070717833333355,0.23572432333333349,2.530895019999999,1.038269790000001,0.42181583666666644,0.1730449650000001,0.006451612903225823,-0.025078369905956105,-0.06493506493506493,0.03886554621848748,-0.026069518716577367,-0.05333333333333333,0.03267108167770416,-0.020662251655629182,-0.06803662631928914,0
200730172,OT,COL,MIN,2007,1,-1,1,-4,-7,-0.6666666666666665,-1.1666666666666667,-8,-6,-1.3333333333333333,-0.9999999999999999,-6,-5,-0.9999999999999999,-0.8333333333333333,-9,1,-1.5,0.16666666666666785,62,0.050863994452373495,-25,-0.02690929142542048,0,-0.001078293483356807,-0.019655268279121563,8,-13,1.333333333333334,-2.166666666666666,34,49,5.666666666666666,8.166666666666666,-18,28,-3.0,4.666666666666666,4,-9,0.666666666666667,-1.5,-2,-25,-0.3333333333333339,-4.166666666666666,-2.6699012700000004,-1.8327217800000017,-0.4449835449999999,-0.30545363000000014,-4.125173060000003,0.7446928100000001,-0.687528843333334,0.12411546833333342,-3.200834200000001,-0.6182156999999986,-0.5334723666666669,-0.10303594999999988,0.18260869565217394,-0.1733333333333333,-0.018647812638091038,0.04386166705007277,0.025213854411981762,-0.01453768774975886,0.03736608309380718,0.022828395344048236,-0.006554713265391032,1
200730142,REG,NYR,N.J,2007,1,1,-1,-4,6,-0.6666666666666667,0.9999999999999998,-2,5,-0.33333333333333326,0.8333333333333333,3,0,0.5,0.0,-2,6,-0.3333333333333357,1.0,39,0.035482525648511176,30,0.03548336480556652,29,0.04382835101253618,-0.02795031055900621,-37,-70,-6.166666666666668,-11.666666666666668,-19,-31,-3.166666666666666,-5.166666666666666,-32,13,-5.333333333333334,2.166666666666666,5,0,0.833333333333333,0.0,7,-17,1.166666666666667,-2.833333333333333,-2.808989370000001,-3.5335056999999956,-0.46816489500000014,-0.5889176166666661,-0.2626318399999992,-3.016477909999997,-0.04377197333333327,-0.5027463183333329,1.83135082,-1.57579387,0.30522513666666673,-0.2626323116666667,-0.04210526315789476,-0.023809523809523808,-0.022503419972640215,-0.03745248040550053,-0.0599559003781408,-0.019440423080332087,-0.03161021984551393,-0.05105064292584616,0.01593180484466661,0
